iter	Logloss	Accuracy	Precision
2393	0.260663674	0.9020126708	0.8963374638
2394	0.2606288114	0.9021080298	0.896451786
2395	0.2606068071	0.9021080298	0.8964423295
2396	0.2605864254	0.9021139898	0.8964435645
2397	0.2605692571	0.9021497494	0.8964698867
2398	0.2605588384	0.902185509	0.8964962076
2399	0.2605366712	0.9021676292	0.8965303372
2400	0.2605070574	0.9021318696	0.8964661825
2401	0.2604745472	0.9021199497	0.8964826278
2402	0.2604420309	0.9021497494	0.8964982587
2403	0.2604042872	0.9021974289	0.8965175909
2404	0.2603780999	0.9022033888	0.896528283
2405	0.2603502505	0.9022153087	0.8965685865
2406	0.2603338531	0.9022391484	0.8965735208
2407	0.2603029727	0.9022451084	0.8965842139
2408	0.2602852347	0.9022391484	0.8965735208
2409	0.2602615059	0.9022689481	0.8966269889
2410	0.2602295213	0.9022749081	0.8966471451
2411	0.2602132431	0.9022749081	0.8966376832
2412	0.2601825224	0.9022987478	0.8966615379
2413	0.2601600746	0.9023464273	0.8967092473
2414	0.260141513	0.9023523873	0.8967104792
2415	0.2601014414	0.9024239065	0.896819906
2416	0.2600716029	0.9024358264	0.8968129011
2417	0.2600537466	0.9024417863	0.896804666
2418	0.2600308602	0.9024358264	0.8967939696
2419	0.260000927	0.9024954257	0.8968157424
2420	0.2599775953	0.9024894658	0.896823977
2421	0.2599655045	0.902471586	0.8967824262
2422	0.2599476517	0.902471586	0.8967824262
2423	0.2599311808	0.9024835059	0.896784888
2424	0.2598920863	0.9024656261	0.8967528054
2425	0.2598607008	0.9025252254	0.8968029669
2426	0.2598328221	0.9025192655	0.8967922728
2427	0.2598030188	0.9024954257	0.8967684236
2428	0.2597809581	0.9025133056	0.8967626543
2429	0.2597519995	0.9025192655	0.8967449624
2430	0.2597094188	0.9025252254	0.8967840406
2431	0.2596881313	0.9025609851	0.896829277
2432	0.259669626	0.9025967447	0.8968650505
2433	0.2596400026	0.9025907847	0.896854356
2434	0.2596160037	0.9025967447	0.8968745156
2435	0.2595842265	0.9026384642	0.8969209855
2436	0.2595732034	0.9026503841	0.8969139777
2437	0.2595444167	0.9026265444	0.896918527
2438	0.2595084839	0.9026861437	0.896978153
2439	0.2594744247	0.9027099835	0.896983067
2440	0.2594435928	0.9027040236	0.8969818386
2441	0.2594228586	0.9027457431	0.8970188409
2442	0.2594017277	0.9027993826	0.8970867071
2443	0.2593797463	0.9028172624	0.8970903887
2444	0.259353008	0.9028411021	0.8970858274
2445	0.2593295945	0.9028887816	0.8971335225
2446	0.2592948131	0.9029007015	0.8971549175
2447	0.2592572161	0.9028828217	0.8971891286
2448	0.2592330175	0.9029066614	0.8971845598
2449	0.2592155841	0.9029185813	0.8971964846
2450	0.2592008993	0.9029066614	0.8972035061
2451	0.2591723116	0.9029543409	0.8972322589
2452	0.2591531392	0.9029364611	0.8972001622
2453	0.2591266204	0.9029662608	0.8972157634
2454	0.2590976035	0.902942421	0.897201388
2455	0.259065698	0.9029781807	0.8972371606
2456	0.2590300668	0.9030079804	0.897290658
2457	0.2590072651	0.9030318201	0.8973050322
2458	0.2589913523	0.9030020204	0.897279958
2459	0.2589604285	0.9030139403	0.8972824078
2460	0.2589300734	0.9030735397	0.8973420303
2461	0.2588988029	0.9030318201	0.897295557
2462	0.2588730366	0.9030914195	0.8973551787
2463	0.258833453	0.903139099	0.8973554941
2464	0.2588154303	0.9031629387	0.897388816
2465	0.2587891611	0.9031808185	0.8974019625
2466	0.2587514868	0.9032404179	0.897442623
2467	0.2587318077	0.903234458	0.8974414002
2468	0.258711638	0.9032225381	0.8974389546
2469	0.2586805099	0.9032225381	0.89745791
2470	0.2586665271	0.9032106182	0.8974459866
2471	0.2586486774	0.9032225381	0.89745791
2472	0.2586198854	0.9032106182	0.8974365089
2473	0.2585903443	0.9032463778	0.897481757
2474	0.2585754792	0.903234458	0.8974698335
2475	0.2585448015	0.9032761775	0.8975068261
2476	0.2585114962	0.9033178971	0.8975438178
2477	0.2584770486	0.9033774965	0.8975844719
2478	0.2584463977	0.9033953763	0.8975691754
2479	0.2584126349	0.9034072962	0.8975905769
2480	0.2583903817	0.9034072962	0.8975905769
2481	0.2583619269	0.903425176	0.8976037196
2482	0.2583339632	0.903419216	0.8976024988
2483	0.2583177447	0.9034549757	0.8976287836
2484	0.2582841107	0.9034370958	0.8975872017
2485	0.258243445	0.9035026552	0.8976669885
2486	0.2582080401	0.9035324548	0.8977015331
2487	0.2581771971	0.903520535	0.8976896116
2488	0.2581516071	0.9035324548	0.8977110157
2489	0.258133873	0.9035622545	0.8977265954
2490	0.2581038113	0.9035622545	0.8976791866
2491	0.2580810379	0.9035384148	0.8976553467
2492	0.258062707	0.9035562946	0.8976590064
2493	0.2580524737	0.9035622545	0.8976507467
2494	0.2580243247	0.9035562946	0.8976684864
2495	0.2579831143	0.9035860943	0.8976556261
2496	0.2579620369	0.9035801343	0.8976544063
2497	0.2579471313	0.903615894	0.897709123
2498	0.2579234433	0.9036278138	0.8977210422
2499	0.2579001532	0.9036576135	0.8977555812
